datetime,station_antwerp,station_paris,station_london
2019-05-28 04:00:00,11.416666666666666,6.4,16.0
2019-05-28 05:00:00,11.833333333333334,6.1,15.0
2019-05-28 06:00:00,12.25,8.9,15.0
2019-05-28 07:00:00,12.666666666666666,19.9,19.0
2019-05-28 08:00:00,13.083333333333332,28.8,20.0
2019-05-28 09:00:00,13.5,33.8,20.0
2019-05-28 10:00:00,13.916666666666666,31.2,20.0
2019-05-28 11:00:00,14.333333333333332,24.3,21.0
2019-05-28 12:00:00,14.75,21.6,21.0
2019-05-28 13:00:00,15.166666666666666,20.5,28.0
2019-05-28 14:00:00,15.583333333333332,24.8,27.0
2019-05-28 15:00:00,16.0,18.5,29.0
2019-05-28 16:00:00,16.416666666666664,18.8,30.0
2019-05-28 17:00:00,16.833333333333332,25.0,27.0
2019-05-28 18:00:00,17.25,26.5,25.0
2019-05-28 19:00:00,17.666666666666664,20.8,29.0
2019-05-28 20:00:00,18.083333333333332,16.2,29.0
2019-05-28 21:00:00,18.5,18.5,29.0
2019-05-28 22:00:00,18.916666666666664,20.4,31.0
2019-05-28 23:00:00,19.333333333333332,20.4,28.0
2019-05-29 00:00:00,19.75,20.2,25.0
2019-05-29 01:00:00,20.166666666666664,25.3,26.0
2019-05-29 02:00:00,20.583333333333332,23.4,26.0
2019-05-29 03:00:00,21.0,21.6,23.0
2019-05-29 04:00:00,20.4375,19.0,23.0
2019-05-29 05:00:00,19.875,20.3,21.0
2019-05-29 06:00:00,19.3125,24.1,21.0
2019-05-29 07:00:00,18.75,36.7,24.0
2019-05-29 08:00:00,18.1875,46.5,22.0
2019-05-29 09:00:00,17.625,50.5,21.0
2019-05-29 10:00:00,17.0625,45.7,18.0
2019-05-29 11:00:00,16.5,34.5,18.0
2019-05-29 12:00:00,15.9375,30.7,18.0
2019-05-29 13:00:00,15.375,22.0,20.0
2019-05-29 14:00:00,14.8125,13.2,13.0
2019-05-29 15:00:00,14.25,17.8,15.0
2019-05-29 16:00:00,13.6875,0.0,5.0
2019-05-29 17:00:00,13.125,0.0,3.0
2019-05-29 18:00:00,12.5625,20.1,5.0
2019-05-29 19:00:00,12.0,22.9,5.0
2019-05-29 20:00:00,11.4375,25.3,5.0
2019-05-29 21:00:00,10.875,24.1,6.0
2019-05-29 22:00:00,10.3125,20.8,6.0
2019-05-29 23:00:00,9.75,16.9,5.0
2019-05-30 00:00:00,9.1875,19.0,5.0
2019-05-30 01:00:00,8.625,19.9,1.0
2019-05-30 02:00:00,8.0625,19.4,1.0
2019-05-30 03:00:00,7.5,12.4,0.0
2019-05-30 04:00:00,7.5625,9.4,0.0
2019-05-30 05:00:00,7.625,10.6,0.0
2019-05-30 06:00:00,7.6875,10.4,0.0
2019-05-30 07:00:00,7.75,12.2,0.0
2019-05-30 08:00:00,7.8125,13.3,2.0
2019-05-30 09:00:00,7.875,18.3,3.0
2019-05-30 10:00:00,7.9375,16.7,5.0
2019-05-30 11:00:00,8.0,15.1,9.0
2019-05-30 12:00:00,8.0625,13.8,13.0
2019-05-30 13:00:00,8.125,14.9,17.0
2019-05-30 14:00:00,8.1875,14.2,20.0
2019-05-30 15:00:00,8.25,16.1,22.0
2019-05-30 16:00:00,8.3125,14.9,22.0
2019-05-30 17:00:00,8.375,13.0,27.0
2019-05-30 18:00:00,8.4375,12.8,30.0
2019-05-30 19:00:00,8.5,20.4,28.0
2019-05-30 20:00:00,8.5625,22.1,28.0
2019-05-30 21:00:00,8.625,22.9,27.0
2019-05-30 22:00:00,8.6875,21.9,27.0
2019-05-30 23:00:00,8.75,26.9,23.0
2019-05-31 00:00:00,8.8125,27.0,23.0
2019-05-31 01:00:00,8.875,29.6,18.0
2019-05-31 02:00:00,8.9375,27.2,18.0
2019-05-31 03:00:00,9.0,36.9,12.0
2019-05-31 04:00:00,10.8125,44.1,12.0
2019-05-31 05:00:00,12.625,40.1,9.0
2019-05-31 06:00:00,14.4375,31.1,9.0
2019-05-31 07:00:00,16.25,37.2,8.0
2019-05-31 08:00:00,18.0625,38.6,9.0
2019-05-31 09:00:00,19.875,47.4,8.0
2019-05-31 10:00:00,21.6875,36.6,37.0
2019-05-31 11:00:00,23.5,19.6,15.0
2019-05-31 12:00:00,25.3125,17.2,16.0
2019-05-31 13:00:00,27.125,15.1,18.0
2019-05-31 14:00:00,28.9375,13.3,21.0
2019-05-31 15:00:00,30.75,13.8,21.0
2019-05-31 16:00:00,32.5625,15.4,24.0
2019-05-31 17:00:00,34.375,15.4,26.0
2019-05-31 18:00:00,36.1875,16.3,26.0
2019-05-31 19:00:00,38.0,20.5,29.0
2019-05-31 20:00:00,39.8125,25.2,33.0
2019-05-31 21:00:00,41.625,23.3,33.0
2019-05-31 22:00:00,43.4375,37.0,31.0
2019-05-31 23:00:00,45.25,60.2,26.0
2019-06-01 00:00:00,47.0625,68.0,26.0
2019-06-01 01:00:00,48.875,81.7,22.0
2019-06-01 02:00:00,50.6875,84.7,22.0
2019-06-01 03:00:00,52.5,74.8,16.0
2019-06-01 04:00:00,52.109375,68.1,16.0
2019-06-01 05:00:00,51.71875,62.224999999999994,11.0
2019-06-01 06:00:00,51.328125,56.349999999999994,11.0
2019-06-01 07:00:00,50.9375,50.475,4.0
2019-06-01 08:00:00,50.546875,44.6,2.0
2019-06-01 09:00:00,50.15625,46.4,8.0
2019-06-01 10:00:00,49.765625,33.3,9.0
2019-06-01 11:00:00,49.375,23.9,12.0
2019-06-01 12:00:00,48.984375,13.8,19.0
2019-06-01 13:00:00,48.59375,12.2,28.0
2019-06-01 14:00:00,48.203125,10.4,33.0
2019-06-01 15:00:00,47.8125,10.2,36.0
2019-06-01 16:00:00,47.421875,10.0,33.0
2019-06-01 17:00:00,47.03125,10.2,31.0
2019-06-01 18:00:00,46.640625,11.8,32.0
2019-06-01 19:00:00,46.25,11.8,36.0
2019-06-01 20:00:00,45.859375,14.5,38.0
2019-06-01 21:00:00,45.46875,24.6,41.0
2019-06-01 22:00:00,45.078125,43.6,44.0
2019-06-01 23:00:00,44.6875,49.4,52.0
2019-06-02 00:00:00,44.296875,48.1,52.0
2019-06-02 01:00:00,43.90625,32.7,44.0
2019-06-02 02:00:00,43.515625,38.1,44.0
2019-06-02 03:00:00,43.125,38.2,43.0
2019-06-02 04:00:00,42.734375,39.2,43.0
2019-06-02 05:00:00,42.34375,23.2,37.0
2019-06-02 06:00:00,41.953125,24.5,37.0
2019-06-02 07:00:00,41.5625,37.2,32.0
2019-06-02 08:00:00,41.171875,24.1,32.0
2019-06-02 09:00:00,40.78125,18.1,30.0
2019-06-02 10:00:00,40.390625,19.5,32.0
2019-06-02 11:00:00,40.0,21.0,35.0
2019-06-02 12:00:00,39.609375,18.1,36.0
2019-06-02 13:00:00,39.21875,13.1,35.0
2019-06-02 14:00:00,38.828125,11.5,34.0
2019-06-02 15:00:00,38.4375,13.0,36.0
2019-06-02 16:00:00,38.046875,15.0,33.0
2019-06-02 17:00:00,37.65625,13.9,32.0
2019-06-02 18:00:00,37.265625,14.4,32.0
2019-06-02 19:00:00,36.875,14.4,34.0
2019-06-02 20:00:00,36.484375,15.6,34.0
2019-06-02 21:00:00,36.09375,25.8,32.0
2019-06-02 22:00:00,35.703125,40.9,28.0
2019-06-02 23:00:00,35.3125,36.9,27.0
2019-06-03 00:00:00,34.921875,27.6,27.0
2019-06-03 01:00:00,34.53125,17.9,21.0
2019-06-03 02:00:00,34.140625,15.7,21.0
2019-06-03 03:00:00,33.75,11.8,11.0
2019-06-03 04:00:00,33.359375,11.7,11.0
2019-06-03 05:00:00,32.96875,9.8,3.0
2019-06-03 06:00:00,32.578125,11.4,3.0
2019-06-03 07:00:00,32.1875,29.0,5.0
2019-06-03 08:00:00,31.796875,44.1,6.0
2019-06-03 09:00:00,31.40625,50.0,7.0
2019-06-03 10:00:00,31.015625,43.9,5.0
2019-06-03 11:00:00,30.625,46.0,11.0
2019-06-03 12:00:00,30.234375,31.7,16.0
2019-06-03 13:00:00,29.84375,27.5,14.0
2019-06-03 14:00:00,29.453125,22.1,15.0
2019-06-03 15:00:00,29.0625,25.8,17.0
2019-06-03 16:00:00,28.671875,23.2,21.0
2019-06-03 17:00:00,28.28125,24.8,22.0
2019-06-03 18:00:00,27.890625,25.3,24.0
2019-06-03 19:00:00,27.5,24.4,24.0
2019-06-03 20:00:00,27.109375,23.1,23.0
2019-06-03 21:00:00,26.71875,28.9,20.0
2019-06-03 22:00:00,26.328125,33.0,20.0
2019-06-03 23:00:00,25.9375,31.1,17.0
2019-06-04 00:00:00,25.546875,30.5,17.0
2019-06-04 01:00:00,25.15625,44.6,12.0
2019-06-04 02:00:00,24.765625,52.4,12.0
2019-06-04 03:00:00,24.375,43.9,8.0
2019-06-04 04:00:00,23.984375,35.0,8.0
2019-06-04 05:00:00,23.59375,41.6,5.0
2019-06-04 06:00:00,23.203125,28.8,5.0
2019-06-04 07:00:00,22.8125,36.5,14.0
2019-06-04 08:00:00,22.421875,47.7,18.0
2019-06-04 09:00:00,22.03125,53.5,22.0
2019-06-04 10:00:00,21.640625,50.8,35.0
2019-06-04 11:00:00,21.25,38.5,31.0
2019-06-04 12:00:00,20.859375,23.3,32.0
2019-06-04 13:00:00,20.46875,19.6,35.0
2019-06-04 14:00:00,20.078125,17.7,37.0
2019-06-04 15:00:00,19.6875,17.4,36.0
2019-06-04 16:00:00,19.296875,18.1,38.0
2019-06-04 17:00:00,18.90625,21.5,38.0
2019-06-04 18:00:00,18.515625,26.3,40.0
2019-06-04 19:00:00,18.125,23.4,29.0
2019-06-04 20:00:00,17.734375,25.2,20.0
2019-06-04 21:00:00,17.34375,17.0,18.0
2019-06-04 22:00:00,16.953125,16.9,17.0
2019-06-04 23:00:00,16.5625,26.3,17.0
2019-06-05 00:00:00,16.171875,33.5,17.0
2019-06-05 01:00:00,15.78125,17.8,13.0
2019-06-05 02:00:00,15.390625,15.7,13.0
2019-06-05 03:00:00,15.0,10.8,4.0
2019-06-05 04:00:00,14.947916666666666,12.4,4.0
2019-06-05 05:00:00,14.895833333333334,16.2,6.0
2019-06-05 06:00:00,14.84375,24.5,6.0
2019-06-05 07:00:00,14.791666666666666,39.2,2.0
2019-06-05 08:00:00,14.739583333333334,35.8,1.0
2019-06-05 09:00:00,14.6875,36.9,0.0
2019-06-05 10:00:00,14.635416666666666,35.3,0.0
2019-06-05 11:00:00,14.583333333333334,36.8,5.0
2019-06-05 12:00:00,14.53125,42.1,7.0
2019-06-05 13:00:00,14.479166666666666,59.0,9.0
2019-06-05 14:00:00,14.427083333333334,47.2,14.0
2019-06-05 15:00:00,14.375,33.6,20.0
2019-06-05 16:00:00,14.322916666666666,38.3,20.0
2019-06-05 17:00:00,14.270833333333334,53.5,19.0
2019-06-05 18:00:00,14.21875,37.9,19.0
2019-06-05 19:00:00,14.166666666666666,48.8,19.0
2019-06-05 20:00:00,14.114583333333334,40.8,19.0
2019-06-05 21:00:00,14.0625,37.8,19.0
2019-06-05 22:00:00,14.010416666666666,37.5,19.0
2019-06-05 23:00:00,13.958333333333334,33.7,17.0
2019-06-06 00:00:00,13.90625,30.3,17.0
2019-06-06 01:00:00,13.854166666666666,31.8,8.0
2019-06-06 02:00:00,13.802083333333334,23.8,6.0
2019-06-06 03:00:00,13.75,18.0,4.0
2019-06-06 04:00:00,13.697916666666666,15.2,4.0
2019-06-06 05:00:00,13.645833333333334,19.2,0.0
2019-06-06 06:00:00,13.59375,28.4,0.0
2019-06-06 07:00:00,13.541666666666666,40.3,1.0
2019-06-06 08:00:00,13.489583333333334,40.5,3.0
2019-06-06 09:00:00,13.4375,43.1,0.0
2019-06-06 10:00:00,13.385416666666666,36.0,1.0
2019-06-06 11:00:00,13.333333333333334,26.0,7.0
2019-06-06 12:00:00,13.28125,21.2,7.0
2019-06-06 13:00:00,13.229166666666666,16.4,12.0
2019-06-06 14:00:00,13.177083333333334,16.5,10.0
2019-06-06 15:00:00,13.125,16.0,11.0
2019-06-06 16:00:00,13.072916666666666,15.1,16.0
2019-06-06 17:00:00,13.020833333333334,15.9625,22.0
2019-06-06 18:00:00,12.96875,16.825,24.0
2019-06-06 19:00:00,12.916666666666668,17.6875,24.0
2019-06-06 20:00:00,12.864583333333334,18.55,24.0
2019-06-06 21:00:00,12.8125,19.4125,22.0
2019-06-06 22:00:00,12.760416666666668,20.275,24.0
2019-06-06 23:00:00,12.708333333333334,21.1375,21.0
2019-06-07 00:00:00,12.65625,22.0,21.0
2019-06-07 01:00:00,12.604166666666668,22.862499999999997,23.0
2019-06-07 02:00:00,12.552083333333334,23.725,23.0
2019-06-07 03:00:00,12.5,24.5875,27.0
2019-06-07 04:00:00,12.447916666666668,25.45,27.0
2019-06-07 05:00:00,12.395833333333334,26.3125,23.0
2019-06-07 06:00:00,12.34375,27.174999999999997,23.0
2019-06-07 07:00:00,12.291666666666668,28.037499999999998,25.0
2019-06-07 08:00:00,12.239583333333334,28.9,23.0
2019-06-07 09:00:00,12.1875,23.0,24.0
2019-06-07 10:00:00,12.135416666666668,29.3,25.0
2019-06-07 11:00:00,12.083333333333334,34.5,23.0
2019-06-07 12:00:00,12.03125,32.1,25.0
2019-06-07 13:00:00,11.979166666666668,26.7,27.0
2019-06-07 14:00:00,11.927083333333334,17.8,20.0
2019-06-07 15:00:00,11.875,15.0,15.0
2019-06-07 16:00:00,11.822916666666668,13.1,15.0
2019-06-07 17:00:00,11.770833333333334,15.6,21.0
2019-06-07 18:00:00,11.71875,19.5,24.0
2019-06-07 19:00:00,11.666666666666668,19.5,27.0
2019-06-07 20:00:00,11.614583333333334,19.1,35.0
2019-06-07 21:00:00,11.5625,19.9,36.0
2019-06-07 22:00:00,11.510416666666668,19.4,35.0
2019-06-07 23:00:00,11.458333333333334,16.3,34.0
2019-06-08 00:00:00,11.40625,14.7,33.0
2019-06-08 01:00:00,11.354166666666668,14.4,28.0
2019-06-08 02:00:00,11.302083333333334,11.3,17.5
2019-06-08 03:00:00,11.25,9.6,7.0
2019-06-08 04:00:00,11.197916666666668,8.4,7.0
2019-06-08 05:00:00,11.145833333333334,9.8,3.0
2019-06-08 06:00:00,11.09375,10.7,3.0
2019-06-08 07:00:00,11.041666666666668,14.1,2.0
2019-06-08 08:00:00,10.989583333333334,13.8,3.0
2019-06-08 09:00:00,10.9375,14.0,4.0
2019-06-08 10:00:00,10.885416666666668,13.0,2.0
2019-06-08 11:00:00,10.833333333333334,11.7,3.0
2019-06-08 12:00:00,10.78125,10.3,4.0
2019-06-08 13:00:00,10.729166666666668,10.4,8.0
2019-06-08 14:00:00,10.677083333333334,9.2,10.0
2019-06-08 15:00:00,10.625,11.1,13.0
2019-06-08 16:00:00,10.572916666666668,10.3,17.0
2019-06-08 17:00:00,10.520833333333334,11.7,19.0
2019-06-08 18:00:00,10.46875,14.1,20.0
2019-06-08 19:00:00,10.416666666666668,14.8,20.0
2019-06-08 20:00:00,10.364583333333334,22.0,19.0
2019-06-08 21:00:00,10.3125,26.9,17.0
2019-06-08 22:00:00,10.260416666666668,31.8,16.0
2019-06-08 23:00:00,10.208333333333334,36.7,18.0
2019-06-09 00:00:00,10.15625,34.8,20.0
2019-06-09 01:00:00,10.104166666666668,47.0,10.0
2019-06-09 02:00:00,10.052083333333334,55.9,10.0
2019-06-09 03:00:00,10.0,41.0,7.0
2019-06-09 04:00:00,10.354166666666666,51.2,7.0
2019-06-09 05:00:00,10.708333333333334,51.5,1.0
2019-06-09 06:00:00,11.0625,43.0,1.0
2019-06-09 07:00:00,11.416666666666666,42.2,5.0
2019-06-09 08:00:00,11.770833333333334,36.7,1.0
2019-06-09 09:00:00,12.125,32.7,0.0
2019-06-09 10:00:00,12.479166666666666,30.2,0.0
2019-06-09 11:00:00,12.833333333333332,25.0,2.0
2019-06-09 12:00:00,13.1875,16.6,5.0
2019-06-09 13:00:00,13.541666666666666,14.6,8.0
2019-06-09 14:00:00,13.895833333333332,14.6,13.0
2019-06-09 15:00:00,14.25,10.2,17.0
2019-06-09 16:00:00,14.604166666666666,7.9,19.0
2019-06-09 17:00:00,14.958333333333332,7.2,24.0
2019-06-09 18:00:00,15.3125,10.3,26.0
2019-06-09 19:00:00,15.666666666666666,13.0,20.0
2019-06-09 20:00:00,16.020833333333332,19.5,21.0
2019-06-09 21:00:00,16.375,30.6,21.0
2019-06-09 22:00:00,16.729166666666664,33.2,22.0
2019-06-09 23:00:00,17.083333333333332,30.9,23.0
2019-06-10 00:00:00,17.4375,37.1,24.0
2019-06-10 01:00:00,17.791666666666664,39.9,21.0
2019-06-10 02:00:00,18.145833333333332,28.1,21.0
2019-06-10 03:00:00,18.5,19.3,25.0
2019-06-10 04:00:00,18.041666666666668,17.8,25.0
2019-06-10 05:00:00,17.583333333333332,18.0,24.0
2019-06-10 06:00:00,17.125,13.7,24.0
2019-06-10 07:00:00,16.666666666666668,21.3,24.0
2019-06-10 08:00:00,16.208333333333332,26.7,22.0
2019-06-10 09:00:00,15.75,23.0,27.0
2019-06-10 10:00:00,15.291666666666666,16.9,34.0
2019-06-10 11:00:00,14.833333333333332,18.5,45.0
2019-06-10 12:00:00,14.375,14.1,41.0
2019-06-10 13:00:00,13.916666666666666,12.2,45.0
2019-06-10 14:00:00,13.458333333333332,11.7,51.0
2019-06-10 15:00:00,13.0,9.6,40.0
2019-06-10 16:00:00,12.541666666666666,9.5,40.0
2019-06-10 17:00:00,12.083333333333332,11.7,31.0
2019-06-10 18:00:00,11.625,15.1,28.0
2019-06-10 19:00:00,11.166666666666666,19.1,26.0
2019-06-10 20:00:00,10.708333333333332,18.4,25.0
2019-06-10 21:00:00,10.25,22.3,26.0
2019-06-10 22:00:00,9.791666666666666,22.6,24.0
2019-06-10 23:00:00,9.333333333333332,23.5,23.0
2019-06-11 00:00:00,8.874999999999998,24.8,23.0
2019-06-11 01:00:00,8.416666666666666,24.1,15.0
2019-06-11 02:00:00,7.958333333333332,19.6,15.0
2019-06-11 03:00:00,7.5,19.1,16.0
2019-06-11 04:00:00,8.0625,29.6,16.0
2019-06-11 05:00:00,8.625,32.3,13.0
2019-06-11 06:00:00,9.1875,52.7,13.0
2019-06-11 07:00:00,9.75,58.7,17.0
2019-06-11 08:00:00,10.3125,55.4,18.0
2019-06-11 09:00:00,10.875,58.0,21.0
2019-06-11 10:00:00,11.4375,43.6,23.0
2019-06-11 11:00:00,12.0,31.7,22.0
2019-06-11 12:00:00,12.5625,22.1,22.0
2019-06-11 13:00:00,13.125,17.3,23.0
2019-06-11 14:00:00,13.6875,12.6,26.0
2019-06-11 15:00:00,14.25,13.1,35.0
2019-06-11 16:00:00,14.8125,16.6,31.0
2019-06-11 17:00:00,15.375,19.8,31.0
2019-06-11 18:00:00,15.9375,22.6,30.0
2019-06-11 19:00:00,16.5,35.5,31.0
2019-06-11 20:00:00,17.0625,44.6,30.0
2019-06-11 21:00:00,17.625,36.1,22.0
2019-06-11 22:00:00,18.1875,42.7,22.0
2019-06-11 23:00:00,18.75,54.1,20.0
2019-06-12 00:00:00,19.3125,59.4,20.0
2019-06-12 01:00:00,19.875,41.5,15.0
2019-06-12 02:00:00,20.4375,37.2,13.666666666666666
2019-06-12 03:00:00,21.0,41.9,12.333333333333334
2019-06-12 04:00:00,21.3125,34.7,11.0
2019-06-12 05:00:00,21.625,36.3,9.0
2019-06-12 06:00:00,21.9375,44.9,9.0
2019-06-12 07:00:00,22.25,42.7,12.0
2019-06-12 08:00:00,22.5625,38.4,17.0
2019-06-12 09:00:00,22.875,44.4,20.0
2019-06-12 10:00:00,23.1875,35.5,22.0
2019-06-12 11:00:00,23.5,26.7,25.0
2019-06-12 12:00:00,23.8125,0.0,35.0
2019-06-12 13:00:00,24.125,0.0,33.0
2019-06-12 14:00:00,24.4375,15.4,33.0
2019-06-12 15:00:00,24.75,17.9,35.0
2019-06-12 16:00:00,25.0625,20.3,42.0
2019-06-12 17:00:00,25.375,16.8,45.0
2019-06-12 18:00:00,25.6875,23.6,43.0
2019-06-12 19:00:00,26.0,24.2,45.0
2019-06-12 20:00:00,26.3125,25.3,33.0
2019-06-12 21:00:00,26.625,23.4,41.0
2019-06-12 22:00:00,26.9375,29.2,43.0
2019-06-12 23:00:00,27.25,29.3,39.0
2019-06-13 00:00:00,27.5625,25.6,35.0
2019-06-13 01:00:00,27.875,26.9,29.0
2019-06-13 02:00:00,28.1875,20.0,27.5
2019-06-13 03:00:00,28.5,18.7,26.0
2019-06-13 04:00:00,28.75,18.0,26.0
2019-06-13 05:00:00,29.0,18.8,16.0
2019-06-13 06:00:00,29.25,24.6,16.0
2019-06-13 07:00:00,29.5,37.0,19.0
2019-06-13 08:00:00,29.75,39.8,21.0
2019-06-13 09:00:00,30.0,40.9,19.0
2019-06-13 10:00:00,30.25,35.3,16.0
2019-06-13 11:00:00,30.5,30.2,18.0
2019-06-13 12:00:00,30.75,24.5,19.0
2019-06-13 13:00:00,31.0,22.7,19.0
2019-06-13 14:00:00,31.25,17.9,16.0
2019-06-13 15:00:00,31.5,18.2,15.0
2019-06-13 16:00:00,31.75,19.4,13.0
2019-06-13 17:00:00,32.0,28.8,11.0
2019-06-13 18:00:00,32.25,36.1,15.0
2019-06-13 19:00:00,32.5,38.2,14.0
2019-06-13 20:00:00,32.75,24.0,13.0
2019-06-13 21:00:00,33.0,27.5,14.0
2019-06-13 22:00:00,33.25,31.5,15.0
2019-06-13 23:00:00,33.5,58.8,15.0
2019-06-14 00:00:00,33.75,77.9,15.0
2019-06-14 01:00:00,34.0,78.3,13.0
2019-06-14 02:00:00,34.25,74.2,10.5
2019-06-14 03:00:00,34.5,68.1,8.0
2019-06-14 04:00:00,34.75,66.6,8.0
2019-06-14 05:00:00,35.0,48.5,6.0
2019-06-14 06:00:00,35.25,37.9,6.0
2019-06-14 07:00:00,35.5,49.3,13.0
2019-06-14 08:00:00,35.75,64.3,11.0
2019-06-14 09:00:00,36.0,51.5,11.0
2019-06-14 10:00:00,36.25,34.3,14.0
2019-06-14 11:00:00,36.5,27.9,13.0
2019-06-14 12:00:00,35.3125,25.1,13.0
2019-06-14 13:00:00,34.125,21.8,15.0
2019-06-14 14:00:00,32.9375,17.1,16.0
2019-06-14 15:00:00,31.75,15.4,22.0
2019-06-14 16:00:00,30.5625,14.2,25.0
2019-06-14 17:00:00,29.375,15.2,25.0
2019-06-14 18:00:00,28.1875,18.9,26.0
2019-06-14 19:00:00,27.0,16.6,27.0
2019-06-14 20:00:00,25.8125,19.0,26.0
2019-06-14 21:00:00,24.625,25.0,26.0
2019-06-14 22:00:00,23.4375,41.9,25.0
2019-06-14 23:00:00,22.25,55.0,26.0
2019-06-15 00:00:00,21.0625,35.3,26.0
2019-06-15 01:00:00,19.875,32.1,26.0
2019-06-15 02:00:00,18.6875,29.6,22.0
2019-06-15 03:00:00,17.5,29.0,18.0
2019-06-15 04:00:00,18.541666666666668,33.9,14.0
2019-06-15 05:00:00,19.583333333333332,34.375,10.0
2019-06-15 06:00:00,20.625,34.849999999999994,10.0
2019-06-15 07:00:00,21.666666666666664,35.324999999999996,13.0
2019-06-15 08:00:00,22.708333333333332,35.8,13.0
2019-06-15 09:00:00,23.75,24.1,8.0
2019-06-15 10:00:00,24.791666666666664,17.6,8.0
2019-06-15 11:00:00,25.833333333333332,14.0,12.0
2019-06-15 12:00:00,26.875,12.1,14.0
2019-06-15 13:00:00,27.916666666666664,11.1,13.0
2019-06-15 14:00:00,28.958333333333332,9.4,18.0
2019-06-15 15:00:00,30.0,9.0,17.0
2019-06-15 16:00:00,31.041666666666664,9.6,18.0
2019-06-15 17:00:00,32.08333333333333,10.5,18.0
2019-06-15 18:00:00,33.125,10.7,20.0
2019-06-15 19:00:00,34.166666666666664,11.1,22.0
2019-06-15 20:00:00,35.20833333333333,14.0,22.0
2019-06-15 21:00:00,36.25,14.2,21.0
2019-06-15 22:00:00,37.291666666666664,15.2,20.0
2019-06-15 23:00:00,38.33333333333333,17.2,19.0
2019-06-16 00:00:00,39.375,20.1,19.0
2019-06-16 01:00:00,40.416666666666664,22.6,15.0
2019-06-16 02:00:00,41.45833333333333,16.5,15.0
2019-06-16 03:00:00,42.5,12.8,12.0
2019-06-16 04:00:00,42.479166666666664,11.4,12.0
2019-06-16 05:00:00,42.458333333333336,11.2,10.0
2019-06-16 06:00:00,42.4375,11.7,10.0
2019-06-16 07:00:00,42.416666666666664,14.0,8.0
2019-06-16 08:00:00,42.395833333333336,11.6,5.0
2019-06-16 09:00:00,42.375,10.2,4.0
2019-06-16 10:00:00,42.354166666666664,9.9,5.0
2019-06-16 11:00:00,42.333333333333336,9.4,6.0
2019-06-16 12:00:00,42.3125,8.7,6.0
2019-06-16 13:00:00,42.291666666666664,12.9,10.0
2019-06-16 14:00:00,42.270833333333336,11.2,16.0
2019-06-16 15:00:00,42.25,8.7,23.0
2019-06-16 16:00:00,42.229166666666664,8.1,26.0
2019-06-16 17:00:00,42.208333333333336,8.4,29.0
2019-06-16 18:00:00,42.1875,9.2,29.0
2019-06-16 19:00:00,42.166666666666664,11.8,28.0
2019-06-16 20:00:00,42.145833333333336,12.3,28.0
2019-06-16 21:00:00,42.125,14.4,27.0
2019-06-16 22:00:00,42.104166666666664,23.3,25.0
2019-06-16 23:00:00,42.083333333333336,42.7,24.0
2019-06-17 00:00:00,42.0625,56.6,23.0
2019-06-17 01:00:00,42.041666666666664,67.3,17.0
2019-06-17 02:00:00,42.020833333333336,69.3,17.0
2019-06-17 03:00:00,42.0,58.8,14.0
2019-06-17 04:00:00,35.5,53.1,14.0
2019-06-17 05:00:00,36.0,49.1,11.0
2019-06-17 06:00:00,39.5,45.7,11.0
2019-06-17 07:00:00,42.5,44.8,12.0
2019-06-17 08:00:00,43.5,52.3,13.0
2019-06-17 09:00:00,45.0,54.4,13.0
2019-06-17 10:00:00,41.0,51.6,11.0
2019-06-17 11:00:00,41.0,30.4,11.0
2019-06-17 12:00:00,41.0,16.0,11.0
2019-06-17 13:00:00,41.0,15.2,11.0
2019-06-17 14:00:00,41.0,10.1,11.0
2019-06-17 15:00:00,41.0,9.6,11.0
2019-06-17 16:00:00,41.0,11.5,11.0
2019-06-17 17:00:00,41.0,13.1,11.0
2019-06-17 18:00:00,41.0,11.9,11.0
2019-06-17 19:00:00,41.0,14.9,11.0
2019-06-17 20:00:00,41.0,15.4,11.0
2019-06-17 21:00:00,41.0,15.2,11.0
2019-06-17 22:00:00,41.0,20.5,11.0
2019-06-17 23:00:00,41.0,38.3,11.0
2019-06-18 00:00:00,41.0,51.0,11.0
2019-06-18 01:00:00,41.0,73.3,11.0
2019-06-18 02:00:00,41.0,66.2,11.0
2019-06-18 03:00:00,41.0,60.1,11.0
2019-06-18 04:00:00,41.0,39.8,11.0
2019-06-18 05:00:00,41.0,45.5,11.0
2019-06-18 06:00:00,41.0,26.5,11.0
2019-06-18 07:00:00,41.0,33.8,11.0
2019-06-18 08:00:00,41.0,51.4,11.0
2019-06-18 09:00:00,41.0,52.6,11.0
2019-06-18 10:00:00,41.0,49.6,11.0
2019-06-18 11:00:00,41.0,46.481818181818184,11.0
2019-06-18 12:00:00,41.0,43.36363636363637,11.0
2019-06-18 13:00:00,41.0,40.24545454545455,11.0
2019-06-18 14:00:00,41.0,37.127272727272725,11.0
2019-06-18 15:00:00,41.0,34.009090909090915,11.0
2019-06-18 16:00:00,41.0,30.890909090909094,11.0
2019-06-18 17:00:00,41.0,27.772727272727277,11.0
2019-06-18 18:00:00,41.0,24.654545454545456,11.0
2019-06-18 19:00:00,41.0,21.53636363636364,11.0
2019-06-18 20:00:00,41.0,18.41818181818182,11.0
2019-06-18 21:00:00,41.0,15.3,11.0
2019-06-18 22:00:00,41.0,17.0,11.0
2019-06-18 23:00:00,41.0,23.1,11.0
2019-06-19 00:00:00,41.0,39.3,11.0
